Track Name,Artist,Streams,URL,Number of Appearnaces in the Top 200
Quem Me Dera,Márcia Fellipe,4116188,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg,1
Staring At The Sun (feat. SZA),Post Malone,16203381,https://open.spotify.com/track/2leIuE4fdcJoNMSKu5Yr7a,1
Der Bratan bleibt der gleiche,Capital Bra,7909105,https://open.spotify.com/track/2M39v73rNJmAXUXIW0oagP,1
Cinnamon Girl,Lana Del Rey,5880972,https://open.spotify.com/track/2mdEsXPu8ZmkHRRtAdC09e,1
Red Room,Offset,8545701,https://open.spotify.com/track/2MJdgSby3DtSS7bUJx2cly,1
Love Me More,Trippie Redd,4824038,https://open.spotify.com/track/2NSWi83peog6gHerzlMCqU,1
weR mAChT PaRA 2,Dardan,5072979,https://open.spotify.com/track/2nvmHDiEWXRzS6FUDzUhVL,1
The Search,NF,5249202,https://open.spotify.com/track/2OKo7g3KfmCt3kyLvUAL0g,1
You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,8232193,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ,1
Berlin lebt wie nie zuvor,Capital Bra,5447434,https://open.spotify.com/track/2pfio0uHpT4USTPBNeTIWo,1
200 km/h,Apache 207,5816103,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q,1
Old Town Road,Lil Nas X,6530006,https://open.spotify.com/track/2pMl9Sx4glsuk5ikZtFBtX,1
Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,4460662,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz,1
Mary's Boy Child / Oh My Lord,Boney M.,5781047,https://open.spotify.com/track/2qqZ5fOGuNvYVzgPFDLQ4l,1
Never Go Back,Dennis Lloyd,6215791,https://open.spotify.com/track/2QrXzOqLCVDRZHkToA0tSR,1
Santa Baby,Kylie Minogue,9558863,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz,1
COMMANDO (feat. G-Eazy),Logic,4492703,https://open.spotify.com/track/2SDFznsHkeFXiPFwN0npVM,1
I Know,Post Malone,11954473,https://open.spotify.com/track/2sfZgYusD8bBvB7qWekvSx,1
I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),Lil Peep,4878588,https://open.spotify.com/track/2v5JTeM6hSmi5wWy7jiwrI,1
Wow.,Post Malone,16483798,https://open.spotify.com/track/2ve5NyzWHUbIYxL33goCX7,1
Bad Luck,Khalid,7273393,https://open.spotify.com/track/2vsuel3g4zaLYSOY0mOMbi,1
Out The Mud,Lil Baby,4562521,https://open.spotify.com/track/2wZjsbwmWfNVslgV5afl1L,1
Mood Swings,A Boogie Wit da Hoodie,5003703,https://open.spotify.com/track/2xE16muNCmhZwSOv3i1d1H,1
Thank God It's Christmas - Non-Album Single,Queen,10051607,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck,1
Highway to Hell,AC/DC,4660169,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s,1
CROWN,TOMORROW X TOGETHER,4467968,https://open.spotify.com/track/32h6yQGn4oAhZ0HRsTMX26,1
Power is Power,SZA,12087846,https://open.spotify.com/track/35RDmXJ59YYGNlv1KfTGsP,1
Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,6725748,https://open.spotify.com/track/364spZLB5bhNlnPrzvUB41,1
"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,6622779,https://open.spotify.com/track/36J0iaPDGbYGsHvYpaYs3k,1
X,Nicky Jam,4266545,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA,1
Hallo Hallo,Azet,4888449,https://open.spotify.com/track/3aYAAXlB1yvUs5MJ0FI3bh,1
Cambio,Ozuna,5058290,https://open.spotify.com/track/3cg9A9GVyZAT2CPevqWr65,1
Psycho,Red Velvet,5724850,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,1
Nummer 1,Capital Bra,6077518,https://open.spotify.com/track/3drwaFqLSEjqzjNRbjap0R,1
Leave Me Alone,NF,4754698,https://open.spotify.com/track/3EtyEzMpfKSaoVhPunvbRV,1
I Don't Want Your Money (feat. H.E.R.),Ed Sheeran,7714728,https://open.spotify.com/track/3FHXUqaUer9o231Je1zxIN,1
Before I Let Go - Homecoming Live Bonus Track,Beyoncé,5781876,https://open.spotify.com/track/3FUXVbi9ugVUqJ3rPrfd2G,1
Veleno 7,Gemitaiz,7235843,https://open.spotify.com/track/3fV9z98dnQLSIPIMMJXCm7,1
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,4708224,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY,1
Neptun,KC Rebell,4956887,https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp,1
What Christmas Means To Me,Stevie Wonder,7721272,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d,1
Parado no Bailão,MC L da Vinte,4758607,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT,1
A Thousand Bad Times,Post Malone,19204719,https://open.spotify.com/track/3hFG4jR5stnIQJDI64KlJY,1
Venice Bitch,Lana Del Rey,4976405,https://open.spotify.com/track/3hwQhakFwm9soLEBnSDH17,1
Wow. - Remix,Post Malone,4975639,https://open.spotify.com/track/3IKRHd9ihUdGffgz4Mbgv0,1
Omertà,Drake,7854354,https://open.spotify.com/track/3kCwyvhvVTyehIzYN2I0nF,1
Ocean (feat. Khalid),Martin Garrix,4104898,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS,1
All the Time,Zara Larsson,4904256,https://open.spotify.com/track/3OTSBoYKO7HzGVj8Bu2OH9,1
What's the Move (feat. Lil Uzi Vert),Young Thug,4420722,https://open.spotify.com/track/3pTScODwk9tggZzmuH6xDY,1
Sunset (with J. Cole feat. Young Nudy),Dreamville,4581012,https://open.spotify.com/track/3pZO6GoVPeSYDxxsH6vCdj,1
Summer Cem (feat. Luciano),Summer Cem,6047678,https://open.spotify.com/track/3QIrkRSTz3yPd44HzN6qJr,1
Norman fucking Rockwell,Lana Del Rey,8937691,https://open.spotify.com/track/3RIgHHpnFKj5Rni1shokDj,1
Quiere Beber,Anuel AA,4208734,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z,1
Hop Off A Jet (feat. Travis Scott),Young Thug,5746304,https://open.spotify.com/track/3RZftiuTcLOqpsd8ZlwNhr,1
The Motion,Drake,4590009,https://open.spotify.com/track/3t8pnImpBpOwxdtYBpKvA9,1
Come Thru (with Usher),Summer Walker,5084823,https://open.spotify.com/track/3TTMUI5dFcbeNSDTTDY9M8,1
ROMEO & JULIET,Loredana,4555070,https://open.spotify.com/track/3uB8KqnEoQq5bTQ1JFHJ7Y,1
Alleen,KC Rebell,5147368,https://open.spotify.com/track/3UDsmMZsEMsvM82OcdqJWu,1
Doch in der Nacht,Apache 207,4842757,https://open.spotify.com/track/3uhTOxvu2h2YEm0uPNF2vi,1
Let Me Know (I Wonder Why Freestyle),Juice WRLD,7268666,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx,1
Jay Jay,MERO,5116889,https://open.spotify.com/track/3YxCKq3YPnTekAofhaHABZ,1
Happy Xmas (War Is Over),Céline Dion,6199243,https://open.spotify.com/track/3zZqro4MGeFOR40HxFEPlv,1
Ex Bitch,XXXTENTACION,5500157,https://open.spotify.com/track/40KuvsFD0zpUFuCcmt5Xm0,1
Fantasía,Ozuna,6692952,https://open.spotify.com/track/40rXWke6SnXiGkSmaT8ZUr,1
Keine Liebe,RIN,6134821,https://open.spotify.com/track/41wZE5FpxbPaZqXtlmBhPG,1
Into the Unknown - Panic! At The Disco Version,Panic! At The Disco,5198066,https://open.spotify.com/track/421eObjg0DTm2qajJl5OJm,1
D.R.E.A.M. (feat. Ghostface Killah),Miley Cyrus,4968610,https://open.spotify.com/track/42zePe03Iq8tvFcJAIKkp8,1
Wir sind Kral,Ufo361,5060101,https://open.spotify.com/track/44Fc0oSgRn1MFwu18TcY8S,1
It's Beginning To Look Like Christmas,Bing Crosby,6892613,https://open.spotify.com/track/44mYhOVgerj2qPjkGDVA6n,1
Water,Kanye West,12604488,https://open.spotify.com/track/454Epa1vrCGFddHXKyC1kb,1
Golden,Harry Styles,11762304,https://open.spotify.com/track/45S5WTQEGOB1VHr1Q4FuPl,1
Soon You’ll Get Better (feat. The Chicks),Taylor Swift,9363501,https://open.spotify.com/track/4AYtqFyFbX0Xkc2wtcygTr,1
DNA,KC Rebell,5987137,https://open.spotify.com/track/4BD9yUEFI07WaDJ381DDMq,1
Peta (feat. Meek Mill),Roddy Ricch,5147112,https://open.spotify.com/track/4bl1HBZliBuYpFZjWgefE4,1
Killer Queen - 2011 Mix,Queen,4497995,https://open.spotify.com/track/4cIPLtg1avt2Jm3ne9S1zy,1
All I Want (For Christmas),Liam Payne,6368370,https://open.spotify.com/track/4Day5xkFhvHLwXykznyRLA,1
Marlboro Rot,Samra,5263807,https://open.spotify.com/track/4e6l3QGj4RZesjDLVqYk3H,1
Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,4420338,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo,1
Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,5987109,https://open.spotify.com/track/4ea9w8c4ROqiZpJVhfBA3m,1
"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,5558029,https://open.spotify.com/track/4eqrNsKy9Mvg1fvfsTVIAE,1
"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,4777684,https://open.spotify.com/track/4etKC4ngPKsQDHUMnYgV3A,1
Do You Hear What I Hear?,Bing Crosby,6632340,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH,1
Cold December Night,Michael Bublé,5632418,https://open.spotify.com/track/4FPrAERfkPKOBKrRoyuxLu,1
Adriana,RAF Camora,5215875,https://open.spotify.com/track/4G3gFk4oyvt8klQEVJBzea,1
I'm Gonna Be,Post Malone,16445471,https://open.spotify.com/track/4hDoWaIklSVAKLocU3IDBr,1
Jingle Bells - Remastered 1999,Frank Sinatra,7061048,https://open.spotify.com/track/4HEOgBHRCExyYVeTyrXsnL,1
Truth Hurts,Lizzo,9099342,https://open.spotify.com/track/4HFpIAtiojlAuYNmITpYGn,1
AYA,Murda,4848177,https://open.spotify.com/track/4IJEw3fDvS6XF4sDc3bvjK,1
Happy Now,Zedd,4127591,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa,1
Allergic,Post Malone,17176868,https://open.spotify.com/track/4LIbjDbLweGCrHVw8QbMSb,1
Born To Be Yours,Kygo,4009944,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc,1
TIC TOC,6ix9ine,5174217,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk,1
"Baby, It's Cold Outside",Dean Martin,7581289,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE,1
How Bout Now,Drake,4700841,https://open.spotify.com/track/4n4BflhWjCHIxrI4v7Xt9s,1
C7osure (You Like),Lil Nas X,5707923,https://open.spotify.com/track/4no0eHn4fEB7tN1yZSXMma,1
Jingle Bells (feat. The Puppini Sisters),Michael Bublé,6854610,https://open.spotify.com/track/4qBejt9FeqLI9blHI1Nq1x,1
Price On My Head (feat. The Weeknd),NAV,6755123,https://open.spotify.com/track/4RbbzNY4MEcgzewYWkIsGu,1
Winter Wonderland,Tony Bennett,8728038,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ,1
Royal Rumble,Kalazh44,6327655,https://open.spotify.com/track/4Rif4wqdvzy84dhP1apC4Y,1
Internet,Post Malone,11850920,https://open.spotify.com/track/4RzpCjByV1NWUGKVQGuej6,1
Irina Shayk,Ufo361,4567010,https://open.spotify.com/track/4Sokm1cWK36H2WctWWRGf1,1
Carol of the Bells,Mykola Dmytrovych Leontovych,7362398,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI,1
Sleigh Ride,Ella Fitzgerald,6639061,https://open.spotify.com/track/4ukUoXLuFzMixyZyabSGc4,1
Circles,Post Malone,32068232,https://open.spotify.com/track/4VginDwYTP2eaHJzO0QMjG,1
1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),Ed Sheeran,8285363,https://open.spotify.com/track/4vIKzWqtn44umal5jXq4wE,1
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,24239608,https://open.spotify.com/track/4VqTRBvYg0z8C4nsl4Hupy,1
Trust Issues,Drake,4517847,https://open.spotify.com/track/4Wjhj0WjkyECccfHVIgaTq,1
Myself,Post Malone,12555928,https://open.spotify.com/track/4YgtN1HasxdDlrrZIggYxn,1
Stay (Don't Go Away) [feat. Raye],David Guetta,5603130,https://open.spotify.com/track/4YhN72dRYL2Z3MsaKyT7rS,1
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,27875018,https://open.spotify.com/track/4Yq3XUNfWrAPWuB94qkC09,1
Wieso tust Du dir das an?,Apache 207,9013009,https://open.spotify.com/track/4zj2FEHN6Hw6a5vqN70PvL,1
Ring Ring (with Rvssian feat. Clever),Juice WRLD,4571412,https://open.spotify.com/track/4zxpssj8DyrfZcEUSUiNxG,1
Show Yourself,Idina Menzel,5332232,https://open.spotify.com/track/50WeOnXhM1H7AZEeIDoWfZ,1
Circles,Post Malone,43379405,https://open.spotify.com/track/51MMC5DogGZAnHil5HQAXg,1
IGOR'S THEME,"Tyler, The Creator",10282645,https://open.spotify.com/track/51RN0kzWd7xeR4th5HsEtW,1
MAMACITA,Tyga,5120047,https://open.spotify.com/track/51wFQM8W0YfXTmHusXUr5i,1
I Tuoi Particolari,Ultimo,6106434,https://open.spotify.com/track/524euygKKFWurhvIdSrkg6,1
Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),Paulo Londra,5746830,https://open.spotify.com/track/53rkN7z3bKorDSIxDvqXNt,1
Hallelujah,Pentatonix,7258363,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx,1
ON OFF (feat. Maître Gims),SHIRIN DAVID,6568819,https://open.spotify.com/track/554Ip3S1rbeES9TNWXGoK1,1
Pure Cocaine,Lil Baby,4551148,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v,1
Goteo,Duki,4694525,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3,1
Die For Me (feat. Future & Halsey),Post Malone,22378443,https://open.spotify.com/track/59PYPDxTbqJpiGfyogPb5h,1
I DON'T LOVE YOU ANYMORE,"Tyler, The Creator",6446838,https://open.spotify.com/track/5A0M6B0RBSXSNWv0wcppZ9,1
SUGA's Interlude,Halsey,6288633,https://open.spotify.com/track/5a0nHa7F4S9hb0Zi0zLS8w,1
Right Back,Khalid,6578507,https://open.spotify.com/track/5A1w94uzc1kO1Zhe8WWxC3,1
NENENE,Fero47,4507145,https://open.spotify.com/track/5AiqL0ezAAauDuVK5EJvXU,1
Intro,Khalid,5650733,https://open.spotify.com/track/5BfMJ6iytQnu1r7iiCYSXe,1
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,6476030,https://open.spotify.com/track/5BRUlCrkTljRTux8BUPUDp,1
I Wanna Rock (feat. Gunna),G-Eazy,5463248,https://open.spotify.com/track/5bzaS5tAni5oUpW7bWVdtY,1
Maman ne le sait pas (feat. Niska),Ninho,5971496,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI,1
Confessions of a Dangerous Mind,Logic,6662540,https://open.spotify.com/track/5CE0V7z1ePOZQNJNpWxYGA,1
Billie Jean,Michael Jackson,4287429,https://open.spotify.com/track/5ChkMS8OtdzJeqyybCc9R5,1
Broke Leg (with Quavo & Tyga),Tory Lanez,4936877,https://open.spotify.com/track/5CKtlUULFD5aPVX4PL02H6,1
Way To Break My Heart (feat. Skrillex),Ed Sheeran,7898725,https://open.spotify.com/track/5d1rmWWF1725tnYjq6rMDB,1
Heartbeat (BTS World Original Soundtrack),BTS,5512091,https://open.spotify.com/track/5EgYDyMDCi8X0zDydTF7Rb,1
Canyon Moon,Harry Styles,7426859,https://open.spotify.com/track/5IhzJOXNE7ki0IIJbZbnGq,1
Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,5459089,https://open.spotify.com/track/5j1yOqWONR9T6l43AzJ6Es,1
Tú No Amas,Mambo Kingz,4492902,https://open.spotify.com/track/5J64qSSq0VZuh0CiI9o9Nq,1
To Be So Lonely,Harry Styles,9501546,https://open.spotify.com/track/5JiH89mHrv9oWHlD0T326z,1
Bounce Back,Little Mix,5235720,https://open.spotify.com/track/5KPKjcE2trO2hBWRzkb2Mo,1
RNP (feat. Anderson .Paak),Cordae,4557573,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e,1
Chang,PNL,4562549,https://open.spotify.com/track/5n9NAd0Y5OUeOGU0nVtLua,1
All Day And Night,Jax Jones,4444521,https://open.spotify.com/track/5naYe7rLMZcLfO1DKg48MK,1
"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,7300443,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK,1
Kick It,BLACKPINK,4745140,https://open.spotify.com/track/5R0cvR5BMFkLomChhmcCzr,1
Who Do You Love,The Chainsmokers,4450945,https://open.spotify.com/track/5rAtoPMDrOFN5wLdM6YmRx,1
Harder (with Bebe Rexha),Jax Jones,4484835,https://open.spotify.com/track/5RgBnDtHKFHgtVdqabjGE3,1
Icy (feat. Gucci Mane),Logic,5327833,https://open.spotify.com/track/5sCwso3aURYAdieWEFI1nE,1
Put It All on Me (feat. Ella Mai),Ed Sheeran,8921516,https://open.spotify.com/track/5T03itPFOPGGkvVPvPiyla,1
ARE WE STILL FRIENDS?,"Tyler, The Creator",6525455,https://open.spotify.com/track/5TxRUOsGeWeRl3xOML59Ai,1
Love song,Lana Del Rey,5187928,https://open.spotify.com/track/5tyMJlMqaggzvuX7TtlrTe,1
Best Part of Me (feat. YEBBA),Ed Sheeran,10310313,https://open.spotify.com/track/5ug4vqGZ3eisGhY1IsziNX,1
Hear Me Calling,Juice WRLD,7434728,https://open.spotify.com/track/5UYK9MervBCROg8AHNeEIy,1
Winter Wonderland,Bing Crosby,5686732,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ,1
"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,5421875,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,1
Jopping,SuperM,5421847,https://open.spotify.com/track/5WrEilrRI5cIW0DxMvQYPZ,1
What A Time (feat. Niall Horan),Julia Michaels,4516584,https://open.spotify.com/track/5WtfUKzXircvW8l5aaVZWT,1
No Brainer,DJ Khaled,4318986,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,1
Last Christmas,Ariana Grande,6305253,https://open.spotify.com/track/5xDrO9DEDJGUQGfyoHvgDJ,1
Harami,Samra,6683836,https://open.spotify.com/track/5xIODxqlpUnRVA9ewZUCug,1
A Brand New Day (BTS World Original Soundtrack) [Pt. 2],BTS,6233222,https://open.spotify.com/track/5XkyZyKMdFungjDb9cUKc3,1
Little Saint Nick - 1991 Remix,The Beach Boys,6186790,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM,1
fuck 3x,tha Supreme,4777307,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7,1
Tricheur,Nekfeu,5716607,https://open.spotify.com/track/5ZwRTJD1bTACtIuW5Iibnu,1
Nevermind,Dennis Lloyd,4016855,https://open.spotify.com/track/63SevszngYpZOwf63o61K4,1
KEIN SCHLAF,Nimo,6818219,https://open.spotify.com/track/6416zJN0FGPmh1Ph4BH2h3,1
Letzte Träne,Kontra K,5068278,https://open.spotify.com/track/64A5aseVdsvdNOjobGQclN,1
Mile High,James Blake,5687330,https://open.spotify.com/track/64ydkbrt0xhdJXRaam06Mc,1
"Fuego (with Sean Paul & Anitta, feat. Tainy)",DJ Snake,4426272,https://open.spotify.com/track/660eekzsNZ7sdATvfIsAkR,1
Do You Remember,Chance the Rapper,5052724,https://open.spotify.com/track/67xBtV07CC73eFw7z5oCvU,1
NO HALO,BROCKHAMPTON,5449702,https://open.spotify.com/track/694vvR5o19xHPhhJ5QdLN7,1
bad vibes forever,XXXTENTACION,5861200,https://open.spotify.com/track/69dXVFCMiz3SL1L7M24NdX,1
Huracan,Samra,7109307,https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1,1
I Know,Post Malone,6125747,https://open.spotify.com/track/6b2mfHMqWCA74XmUuVJm8r,1
WHAT'S GOOD,"Tyler, The Creator",9062349,https://open.spotify.com/track/6bOkaEXc5CopinGazSLokx,1
Puta Madre,RAF Camora,4311097,https://open.spotify.com/track/6cHxkkZ3TZUKsjd13pIO1p,1
Contando Lunares (feat. Cruz Cafuné),Don Patricio,4784115,https://open.spotify.com/track/6Cs7b9bu3fy5XhMwBA9Tz4,1
"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",DJ Khaled,5381713,https://open.spotify.com/track/6Dq8FZrvx9S28iyaKSwn9x,1
BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,6253600,https://open.spotify.com/track/6EbduYTr62sSzvl36wWiFM,1
Hold The Line (feat. A R I Z O N A),Avicii,4960503,https://open.spotify.com/track/6EBlOYNcZ8MrdEov9lEdV6,1
The greatest,Lana Del Rey,4637597,https://open.spotify.com/track/6ERZ30cRjVWGtVLhczX9aL,1
Paradise,Khalid,5327027,https://open.spotify.com/track/6fOOKqQWcSy33ApU1wqkkW,1
when the party's over - Recorded at Spotify Studios NYC,Lewis Capaldi,5608650,https://open.spotify.com/track/6H7fWtwEUHVfTyZD7zeG4w,1
Deux frères,PNL,5076867,https://open.spotify.com/track/6hzi3AGB39FjxFqcjgbWs7,1
Almeda,Solange,4746650,https://open.spotify.com/track/6IAgarq2wDeYzpsY2Kx0Hw,1
Surf (feat. Gunna),Young Thug,4548335,https://open.spotify.com/track/6igOR5QCn09zAVF2ikZjsV,1
"Sunflower, Vol. 6",Harry Styles,9140938,https://open.spotify.com/track/6iYMfxznTBlcVOgRHab2W0,1
Jerry Sprunger (with T-Pain),Tory Lanez,6740180,https://open.spotify.com/track/6JsHgIkMYHcbNtKfsal2Mg,1
Heart Upon My Sleeve (feat. Imagine Dragons),Avicii,5124825,https://open.spotify.com/track/6kXNnS7JJz0nAv4XEwEmQJ,1
"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",DJ Snake,4931256,https://open.spotify.com/track/6mCqxnyOhr4tHMbRbQL4Yn,1
Under The Sun (with J. Cole & Lute feat. DaBaby),Dreamville,7594957,https://open.spotify.com/track/6MF4tRr5lU8qok8IKaFOBE,1
Higher (feat. Nipsey Hussle & John Legend),DJ Khaled,6818858,https://open.spotify.com/track/6O10oTtZIZ4DkkUqyfCbrR,1
Mariners Apartment Complex,Lana Del Rey,5308425,https://open.spotify.com/track/6OG05bPAwUuV3OMvy2Vy1P,1
HeMotions,Juice WRLD,5303405,https://open.spotify.com/track/6phY2gnvf9WwCiXlLMQOY3,1
Feel It Still,Portugal. The Man,4221541,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,1
Make It To Christmas,Alessia Cara,5905949,https://open.spotify.com/track/6RS6rcjnWrdfVuu2U2W2dj,1
She,Harry Styles,9763034,https://open.spotify.com/track/6SQLk9HSNketfgs2AyIiMs,1
CUIDAO POR AHÍ,J Balvin,5064508,https://open.spotify.com/track/6SYSu569pfYdkDT9A5lZqi,1
Numb Numb Juice,ScHoolboy Q,4521288,https://open.spotify.com/track/6tByydPskASjm9jTPkNQq0,1
SUGAR,BROCKHAMPTON,4370779,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,1
"SPIRIT - From Disney's ""The Lion King""",Beyoncé,4956421,https://open.spotify.com/track/6ucmgsair6pvRYfwgvI6e0,1
Enemies (feat. DaBaby),Post Malone,25861671,https://open.spotify.com/track/6UFEJuDXQMWhL5UH5f9fUR,1
Love Me More,Trippie Redd,5675358,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf,1
Unholy,Miley Cyrus,5136834,https://open.spotify.com/track/6vjymPak0JRQC2P84XlI9t,1
Fine Line,Harry Styles,8074919,https://open.spotify.com/track/6VzcQuzTNTMFnJ6rBSaLH9,1
Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Lil Nas X,9920697,https://open.spotify.com/track/6woeVu3fVMflqen1t4N6pg,1
Chicken Noodle Soup (feat. Becky G),j-hope,5933462,https://open.spotify.com/track/6wyr4ReB05D9sJB1Rsmcqo,1
God Is,Kanye West,12735722,https://open.spotify.com/track/6xRWoYwfwIKnT8bQGzKbxR,1
Vintage,RIN,4947824,https://open.spotify.com/track/6xwI9R3ZHT9nWtSYvffYQm,1
Whip (feat. Travis Scott),2 Chainz,5624406,https://open.spotify.com/track/6Z4rmc0uujCpl8yXe3yjgI,1
Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,5607349,https://open.spotify.com/track/6ztvsy3C6hPjVg9j4x1XKJ,1
All Night (BTS World Original Soundtrack) [Pt. 3],BTS,4788723,https://open.spotify.com/track/70sKIAQgaVN2zWEEyOpyMZ,1
COLT,Samra,6342388,https://open.spotify.com/track/76IVpz47q3ghkxoUeTTEKb,1
Hollywood's Bleeding,Post Malone,28946369,https://open.spotify.com/track/77Y7tccX9Hx5iClDr39uy9,1
Start Wit Me (feat. Gunna),Roddy Ricch,5129252,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu,1
ODIO,J Balvin,5355710,https://open.spotify.com/track/7alOsNr36sJ8CyOEP4aILq,1
Saint-Tropez,Post Malone,30900415,https://open.spotify.com/track/7C39RtGhnEw7cyf0Pyw7PV,1
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,24372634,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB,1
Aute Cuture,ROSALÍA,6233484,https://open.spotify.com/track/7dQFpbs34ufIEU745DVclf,1
Mistletoe And Holly - Remastered 1999,Frank Sinatra,7124582,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ,1
Terremoto,Anitta,5915768,https://open.spotify.com/track/7G2XZhDNHo7SSDWSVxC0UT,1
Raffaello,Shindy,4664620,https://open.spotify.com/track/7GGhY0m7PZ408BYVXgXtjt,1
Nummer,Ufo361,4462744,https://open.spotify.com/track/7HCTUZPqclRvsiefXWwyFz,1
UN PESO,J Balvin,6882345,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa,1
Stamm Fort (feat. Sfera Ebbasta),Luche,4343251,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD,1
Homerun (Intro),Paulo Londra,4572920,https://open.spotify.com/track/7kh95COsNZjnTmc6aF76n7,1
COMO UN BEBÉ,J Balvin,5383079,https://open.spotify.com/track/7knLcYCOSaURD0d7HUULFM,1
Ta To Gucci (Remix),Cauty,4458066,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C,1
Fabergé,RIN,4744995,https://open.spotify.com/track/7lnQCEtaDJeMZN75siSxLc,1
Te Soñé de Nuevo,Ozuna,4280156,https://open.spotify.com/track/7lR4UmEDJ1ngczVX2NiNi4,1
Gib Gas,Ufo361,4722309,https://open.spotify.com/track/7MqL7uh6zGd8x0B9srz3r0,1
This Christmas,Donny Hathaway,6768688,https://open.spotify.com/track/7MSYSOobsombc1mbDWFxtD,1
Fuck it I love you,Lana Del Rey,7129257,https://open.spotify.com/track/7MtVPRGtZl6rPjMfLoI3Lh,1
California,Lana Del Rey,4524332,https://open.spotify.com/track/7oTE1KmtU2ml9zBhv9Reao,1
